scope,flag_type,river,year,date,flux_id,value,threshold,notes
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-15,2592465.2626965176,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-16,2467023.462211614,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-17,2298394.7925250093,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-18,2051200.8160081988,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-19,1888630.3918116372,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-23,1886415.2119621008,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2005,2005-09-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2005-09-24,1817423.209298908,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-05-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-05-28,2877444.024271594,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-05-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-05-29,4547577.811091798,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-05-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-05-30,6364669.732257906,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-05-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-05-31,9354990.357065205,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-01,11931111.019873176,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-02,14684843.668428749,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-03,17271154.216679014,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-04,19781323.336047597,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-05,19334112.67102756,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-06,18440673.39359435,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-07,18228510.667261843,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-08,17352439.942703575,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-09,16270427.21882792,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-10,15099136.789769547,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-11,14693290.035036255,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-12,14080539.859426187,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-13,13476159.857910719,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-14,13294470.052613089,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-15,13114315.131680092,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-16,13038370.28422299,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-17,12860722.87582927,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-18,12684655.369601429,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-19,12308614.825997863,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-20,11044621.925332911,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-21,9333595.302610205,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-22,8709412.661538364,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-23,7820670.27050662,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-24,6803278.711199445,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-25,5923637.674013411,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-26,5780609.346134474,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-27,5742094.598466034,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-28,5661346.993557023,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-29,5598431.355532779,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-06-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-06-30,5679693.277160195,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-01,5887648.354616413,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-02,6291677.437054531,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-03,6568523.008942993,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-04,6699358.051525683,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-05,6470985.689124266,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-06,6019318.545934021,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-07,5405076.4074788,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-08,4911750.9940989455,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-09,4651012.233728075,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-10,4332961.13556667,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-11,3983719.9457328003,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2006,2006-07-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2006-07-12,3642955.768869101,1799283.6853553497,Threshold is five times the river median daily flux.
